Data e Ora;Cumulata Sensore 1295 (Arcevia);Cumulata Sensore 2637 (Bettolelle);Cumulata Sensore 2858 (Barbara);Cumulata Sensore 2964 (Corinaldo);Umidita' Sensore 3452 (Montemurello);Livello Idrometrico Sensore 1008 [m] (Serra dei Conti);Livello Idrometrico Sensore 1112 [m] (Bettolelle);Livello Idrometrico Sensore 1283 [m] (Corinaldo/Nevola);Livello Idrometrico Sensore 3072 [m] (Pianello di Ostra);Livello Idrometrico Sensore 3405 [m] (Ponte Garibaldi)
04/12/2024 08:00;0,2;0,2;0;0,2;39,74;0,51;0,98;1,2;1,03;0,57
04/12/2024 08:30;0,2;0;0,2;0;39,64;0,51;0,98;1,21;1,03;0,61
04/12/2024 09:00;0;0,6;0;0,6;39,6;0,5;0,98;1,21;1,03;0,58
04/12/2024 09:30;0,4;0,6;0;0,4;39,67;0,51;0,98;1,21;1,02;0,59
04/12/2024 10:00;0;0,4;0;0,4;39,65;0,51;0,98;1,2;1,02;0,62
04/12/2024 10:30;0,4;1,2;0,2;0,4;39,7;0,51;0,98;1,2;1,03;0,59
04/12/2024 11:00;0,2;0,6;0,6;2,4;39,64;0,51;0,98;1,21;1,02;0,63
04/12/2024 11:30;0,2;0,2;0,6;1,2;39,6;0,52;0,99;1,22;1,03;0,62
04/12/2024 12:00;0,2;0,2;0,2;0,4;39,56;0,52;0,99;1,23;1,03;0,61
04/12/2024 12:30;0,2;0,8;0,4;0,4;39,65;0,51;0,99;1,22;1,03;0,56
04/12/2024 13:00;0,2;0,2;0,4;0,8;39,72;0,51;0,99;1,23;1,03;0,53
04/12/2024 13:30;0,6;0,2;0,4;0,4;39,69;0,52;1;1,23;1,03;0,52
04/12/2024 14:00;0,6;0,2;0,4;0,4;39,79;0,52;1,01;1,23;1,03;0,48
04/12/2024 14:30;0,2;0,6;0,6;0,6;41,07;0,52;1,02;1,22;1,02;0,44
04/12/2024 15:00;1;0,4;0,8;0,4;43,33;0,53;1,02;1,24;1,03;0,39
04/12/2024 15:30;0,6;0,4;1;0,6;43,26;0,53;1,03;1,23;1,03;0,37
04/12/2024 16:00;0,2;0,6;0,4;0,4;43,07;0,53;1,02;1,23;1,02;0,27
04/12/2024 16:30;0,4;0,2;0,2;0,2;43,09;0,52;1,03;1,23;1,02;0,24
04/12/2024 17:00;0,2;0,6;0;0,4;43,06;0,52;1,04;1,23;1,02;0,22
04/12/2024 17:30;1;0,4;0,8;0,8;43,05;0,52;1,04;1,24;1,02;0,18
04/12/2024 18:00;1;0,2;0,2;0,8;43,07;0,52;1,04;1,24;1,03;0,17
04/12/2024 18:30;0,4;0,2;0,2;0,4;43,2;0,52;1,04;1,24;1,02;0,15
04/12/2024 19:00;0,6;0,2;0,6;0,6;43,18;0,52;1,04;1,24;1,02;0,16
04/12/2024 19:30;0,6;0;0;0,2;43,4;0,52;1,04;1,25;1,02;0,17
04/12/2024 20:00;0;0;0,4;0;43,59;0,53;1,04;1,24;1,01;0,22
04/12/2024 20:30;0,2;0,6;0,4;0,2;43,63;0,53;1,04;1,24;1,02;0,22
04/12/2024 21:00;0,4;0,4;0,6;0,4;43,62;0,53;1,05;1,24;1,02;0,25
04/12/2024 21:30;0,2;0,2;0,8;0,4;43,37;0,53;1,05;1,25;1,02;0,28
04/12/2024 22:00;0,4;0,6;0;0,2;43,25;0,54;1,05;1,25;1,02;0,33
04/12/2024 22:30;0,6;0,2;0,2;0;43,27;0,54;1,06;1,25;1,02;0,32
04/12/2024 23:00;0,2;0;0,4;0,8;43,47;0,54;1,06;1,25;1,03;0,41
04/12/2024 23:30;0,4;0,4;0,6;0,4;43,87;0,54;1,06;1,25;1,03;0,43
05/12/2024 00:00;0,4;0,4;0,2;0,2;43,88;0,54;1,07;1,26;1,03;0,45
05/12/2024 00:30;0,2;1,2;0;0;43,89;0,54;1,07;1,25;1,03;0,53
05/12/2024 01:00;0;1,2;0;0,4;43,82;0,54;1,09;1,25;1,03;0,53
05/12/2024 01:30;0;1;0,4;0,2;43,97;0,54;1,09;1,25;1,02;0,56
05/12/2024 02:00;0,4;0,2;0,2;0,6;43,94;0,53;1,1;1,25;1,02;0,57
05/12/2024 02:30;0,4;0;0,6;0,8;43,93;0,55;1,1;1,26;1,02;0,58
05/12/2024 03:00;0,8;0,2;0,6;0,2;43,83;0,55;1,12;1,26;1,02;0,56
05/12/2024 03:30;0,2;0,2;0;0,2;43,85;0,55;1,12;1,27;1,02;0,62
05/12/2024 04:00;0,2;0;0;0,4;43,86;0,54;1,13;1,27;1,03;0,59
05/12/2024 04:30;0;0,2;0;1;43,9;0,54;1,12;1,27;1,02;0,57
05/12/2024 05:00;0;0,2;0,2;1,8;43,86;0,54;1,13;1,27;1,02;0,61
05/12/2024 05:30;0,4;0,6;1,4;2,6;43,78;0,54;1,13;1,29;1,03;0,59
05/12/2024 06:00;1,6;0,6;2;0,2;43,86;0,55;1,13;1,31;1,02;0,58
05/12/2024 06:30;2,4;0,2;0,6;0,2;43,85;0,56;1,13;1,3;1,02;0,62
05/12/2024 07:00;1;0,2;0,4;0,2;43,9;0,56;1,14;1,31;1,02;0,61
05/12/2024 07:30;0,6;0;0,2;1,2;43,89;0,56;1,15;1,33;1,02;0,59
05/12/2024 08:00;0,8;0;0,8;1,8;43,86;0,55;1,15;1,34;1,02;0,65
05/12/2024 08:30;1,4;0,4;1,2;0;43,94;0,58;1,16;1,35;1,02;0,66
05/12/2024 09:00;0,2;0;0;0;43,89;0,6;1,18;1,35;1,02;0,63
05/12/2024 09:30;0;0;0;0;43,94;0,61;1,21;1,36;1,02;0,65
05/12/2024 10:00;0;0;0;0;43,54;0,59;1,22;1,37;1,02;0,63
05/12/2024 10:30;0;0;0;0;43,36;0,6;1,23;1,39;1,02;0,63
05/12/2024 11:00;0;0;0,2;0;43,26;0,6;1,26;1,4;1,02;0,6
05/12/2024 11:30;0;0;0;0;43,21;0,61;1,26;1,39;1,03;0,63
05/12/2024 12:00;0;0;0;0;43,18;0,6;1,27;1,41;1,02;0,59
05/12/2024 12:30;0;0;0;0;43,21;0,59;1,27;1,42;1,04;0,58
05/12/2024 13:00;0;0;0;0;43,29;0,59;1,26;1,42;1,02;0,55
05/12/2024 13:30;0;0;0;0;43,31;0,59;1,27;1,42;1,05;0,54
05/12/2024 14:00;0;0;0;0;43,33;0,59;1,28;1,43;1,07;0,53
05/12/2024 14:30;0;0;0;0;43,35;0,59;1,29;1,41;1,07;0,5
05/12/2024 15:00;0;0;0;0;43,53;0,58;1,3;1,41;1,07;0,46
05/12/2024 15:30;0;0;0;0;43,65;0,58;1,3;1,4;1,08;0,42
05/12/2024 16:00;0;0;0;0;43,87;0,58;1,3;1,4;1,07;0,4
05/12/2024 16:30;0;0;0;0;44,02;0,57;1,32;1,39;1,07;0,35
05/12/2024 17:00;0;0;0;0;44,16;0,57;1,32;1,38;1,06;0,32
05/12/2024 17:30;0;0;0;0;44,3;0,57;1,32;1,38;1,07;0,28
05/12/2024 18:00;0;0;0;0;44,28;0,57;1,32;1,37;1,06;0,25
05/12/2024 18:30;0;0;0;0;44,33;0,56;1,3;1,36;1,06;0,22
05/12/2024 19:00;0;0;0;0;44,31;0,56;1,3;1,37;1,03;0,21
05/12/2024 19:30;0;0;0;0;44,27;0,56;1,29;1,37;1,01;0,22
05/12/2024 20:00;0;0;0;0;44,21;0,56;1,28;1,38;1;0,2
05/12/2024 20:30;0;0;0;0;44,2;0,56;1,28;1,37;0,99;0,2
05/12/2024 21:00;0;0;0;0;44,15;0,55;1,27;1,36;0,99;0,21
05/12/2024 21:30;0;0;0;0;44,12;0,55;1,26;1,36;0,98;0,21
05/12/2024 22:00;0;0;0;0;44,08;0,55;1,26;1,36;0,98;0,22
05/12/2024 22:30;0;0;0;0;44,09;0,55;1,26;1,35;0,97;0,25
05/12/2024 23:00;0;0;0;0;44,1;0,55;1,25;1,34;0,97;0,28
05/12/2024 23:30;0;0;0;0;43,99;0,55;1,25;1,34;0,96;0,29
06/12/2024 00:00;0;0;0;0;43,91;0,55;1,25;1,34;0,96;0,32
06/12/2024 00:30;0;0;0;0;43,89;0,54;1,24;1,34;0,96;0,37
06/12/2024 01:00;0;0;0;0;43,79;0,54;1,24;1,33;0,95;0,38
06/12/2024 01:30;0;0;0;0;43,74;0,54;1,23;1,34;0,95;0,39
06/12/2024 02:00;0;0;0;0;43,61;0,55;1,22;1,33;0,95;0,42
06/12/2024 02:30;0;0;0;0;43,73;0,54;1,22;1,33;0,95;0,42
06/12/2024 03:00;0;0;0;0;43,66;0,54;1,22;1,32;0,95;0,44
06/12/2024 03:30;0;0;0;0;43,64;0,54;1,2;1,32;0,94;0,47
06/12/2024 04:00;0;0;0;0;43,59;0,54;1,21;1,32;0,94;0,46
06/12/2024 04:30;0;0;0;0;43,64;0,54;1,2;1,33;0,94;0,46
06/12/2024 05:00;0;0;0;0;43,69;0,54;1,19;1,32;0,93;0,48
06/12/2024 05:30;0;0;0;0;43,61;0,54;1,18;1,31;0,93;0,47
06/12/2024 06:00;0;0;0;0;43,5;0,54;1,18;1,31;0,93;0,51
06/12/2024 06:30;0;0;0;0;43,66;0,54;1,18;1,31;0,93;0,48
06/12/2024 07:00;0;0;0;0;43,67;0,54;1,18;1,31;0,93;0,47
06/12/2024 07:30;0;0;0;0;43,56;0,54;1,17;1,32;0,93;0,43
06/12/2024 08:00;0;0;0;0;43,54;0,54;1,17;1,31;0,93;0,5
06/12/2024 08:30;0;0;0;0;43,49;0,54;1,17;1,3;0,93;0,47
06/12/2024 09:00;0;0;0;0;43,58;0,54;1,16;1,3;0,93;0,47
06/12/2024 09:30;0;0;0;0;43,5;0,54;1,16;1,31;0,92;0,52
06/12/2024 10:00;0;0;0;0;43,4;0,54;1,16;1,3;0,92;0,46
06/12/2024 10:30;0;0;0;0;43,34;0,54;1,15;1,31;0,92;0,48
06/12/2024 11:00;0;0;0;0;43,34;0,54;1,16;1,3;0,92;0,51
06/12/2024 11:30;0;0;0;0;43,41;0,54;1,15;1,29;0,92;0,52
06/12/2024 12:00;0;0;0;0;43,38;0,54;1,15;1,3;0,92;0,45
06/12/2024 12:30;0;0;0;0;43,31;0,54;1,15;1,3;0,92;0,51
06/12/2024 13:00;0;0;0;0;43,3;0,54;1,15;1,29;0,92;0,54
06/12/2024 13:30;0;0;0;0;43,37;0,54;1,13;1,29;0,92;0,49
06/12/2024 14:00;0;0;0;0;43,41;0,54;1,14;1,3;0,91;0,46
06/12/2024 14:30;0;0;0;0;43,37;0,54;1,14;1,29;0,92;0,38
06/12/2024 15:00;0;0;0;0;43,4;0,54;1,13;1,29;0,92;0,39
06/12/2024 15:30;0;0;0;0;43,41;0,54;1,13;1,29;0,91;0,4
06/12/2024 16:00;0;0;0;0;43,28;0,54;1,14;1,3;0,92;0,42
06/12/2024 16:30;0;0;0;0;43,25;0,54;1,13;1,29;0,92;0,36
06/12/2024 17:00;0;0;0;0;43,3;0,54;1,13;1,29;0,92;0,27
06/12/2024 17:30;0;0;0;0;43,15;0,54;1,13;1,29;0,9;0,28
06/12/2024 18:00;0;0;0;0;43,23;0,53;1,12;1,29;0,91;0,26
06/12/2024 18:30;0;0;0;0;43,12;0,53;1,12;1,29;0,91;0,18
06/12/2024 19:00;0;0;0;0;43,08;0,54;1,12;1,29;0,91;0,21
06/12/2024 19:30;0;0;0;0;43,22;0,53;1,12;1,29;0,91;0,2
06/12/2024 20:00;0;0;0;0;43,17;0,53;1,12;1,29;0,91;0,14
06/12/2024 20:30;0;0;0;0;43,21;0,53;1,12;1,28;0,9;0,12
06/12/2024 21:00;0;0;0;0;43,27;0,53;1,11;1,28;0,91;0,16
06/12/2024 21:30;0;0;0;0;43,16;0,53;1,12;1,28;0,91;0,17
06/12/2024 22:00;0;0;0;0;43,18;0,53;1,12;1,28;0,91;0,2
06/12/2024 22:30;0;0;0;0;43,15;0,53;1,11;1,29;0,9;0,16
06/12/2024 23:00;0;0;0;0;43,3;0,53;1,12;1,28;0,9;0,26
06/12/2024 23:30;0;0;0;0;43,23;0,53;1,12;1,28;0,9;0,25
07/12/2024 00:00;0;0;0;0;43,27;0,53;1,12;1,28;0,9;0,27
07/12/2024 00:30;0;0;0;0;43,3;0,53;1,11;1,29;0,9;0,36
07/12/2024 01:00;0;0;0;0;43,19;0,53;1,1;1,28;0,9;0,33
07/12/2024 01:30;0;0,2;0;0;43,15;0,52;1,11;1,28;0,9;0,31
07/12/2024 02:00;0;0;0;0;43,24;0,53;1,1;1,28;0,9;0,32
07/12/2024 02:30;0;0;0;0;43,25;0,53;1,1;1,29;0,91;0,4
07/12/2024 03:00;0;0;0;0;43,2;0,52;1,1;1,29;0,9;0,41
07/12/2024 03:30;0;0;0;0;43,24;0,52;1,1;1,28;0,9;0,36
07/12/2024 04:00;0;0;0;0;43,21;0,53;1,1;1,27;0,9;0,39
07/12/2024 04:30;0;0;0;0;43,23;0,52;1,1;1,26;0,9;0,43
07/12/2024 05:00;0;0;0;0;43,27;0,52;1,09;1,28;0,89;0,4
07/12/2024 05:30;0;0;0;0;43,33;0,52;1,1;1,28;0,9;0,36
07/12/2024 06:00;0;0;0;0;43,25;0,52;1,09;1,27;0,89;0,4
07/12/2024 06:30;0;0;0;0;43,31;0,52;1,09;1,27;0,89;0,47
07/12/2024 07:00;0;0;0;0;43,3;0,52;1,09;1,27;0,9;0,43
07/12/2024 07:30;0;0;0;0;43,35;0,52;1,09;1,28;0,9;0,35
07/12/2024 08:00;0;0;0;0;43,61;0,52;1,08;1,28;0,89;0,34
07/12/2024 08:30;0;0;0;0;43,52;0,52;1,09;1,27;0,89;0,38
07/12/2024 09:00;0;0;0;0;43,48;0,52;1,1;1,27;0,89;0,39
07/12/2024 09:30;0;0;0;0;43,48;0,52;1,08;1,28;0,89;0,41
07/12/2024 10:00;0;0;0;0;43,46;0,53;1,1;1,28;0,88;0,38
07/12/2024 10:30;0;0;0;0;43,56;0,53;1,09;1,27;0,89;0,39
07/12/2024 11:00;0;0;0;0;43,66;0,53;1,08;1,26;0,89;0,42
07/12/2024 11:30;0;0;0;0;43,62;0,53;1,08;1,27;0,88;0,44
07/12/2024 12:00;0;0;0;0;43,66;0,53;1,08;1,26;0,89;0,45
07/12/2024 12:30;0;0;0;0;43,83;0,53;1,09;1,27;0,89;0,38
07/12/2024 13:00;0;0;0;0;43,92;0,53;1,09;1,28;0,89;0,37
07/12/2024 13:30;0;0;0;0;43,92;0,53;1,09;1,27;0,88;0,39
07/12/2024 14:00;0;0;0;0;43,92;0,53;1,09;1,27;0,89;0,34
07/12/2024 14:30;0;0;0;0;43,91;0,53;1,08;1,26;0,88;0,41
07/12/2024 15:00;0;0;0;0;44,02;0,53;1,08;1,27;0,88;0,41
07/12/2024 15:30;0;0;0;0;44;0,53;1,09;1,26;0,88;0,42
07/12/2024 16:00;0;0;0;0;44;0,53;1,09;1,26;0,88;0,34
07/12/2024 16:30;0;0;0;0;44,01;0,53;1,08;1,26;0,88;0,32
07/12/2024 17:00;0;0;0;0;43,95;0,53;1,08;1,27;0,88;0,31
07/12/2024 17:30;0;0;0;0;43,95;0,53;1,08;1,27;0,88;0,27
07/12/2024 18:00;0;0;0;0;44,03;0,53;1,08;1,27;0,88;0,29
07/12/2024 18:30;0;0;0;0;44,04;0,53;1,07;1,26;0,88;0,29
07/12/2024 19:00;0;0;0;0;44,06;0,53;1,08;1,27;0,88;0,26
07/12/2024 19:30;0;0;0;0;43,96;0,53;1,08;1,26;0,88;0,23
07/12/2024 20:00;0;0;0;0;43,88;0,53;1,08;1,27;0,88;0,21
07/12/2024 20:30;0;0;0;0;43,8;0,52;1,08;1,26;0,88;0,21
07/12/2024 21:00;0;0;0;0;43,95;0,53;1,08;1,27;0,88;0,18
07/12/2024 21:30;0;0;0;0;43,88;0,53;1,07;1,26;0,88;0,22
07/12/2024 22:00;0;0;0;0;43,89;0,52;1,07;1,26;0,88;0,2
07/12/2024 22:30;0;0;0;0;43,96;0,52;1,06;1,26;0,88;0,22
07/12/2024 23:00;0;0;0;0;44,03;0,53;1,07;1,26;0,88;0,28
07/12/2024 23:30;0;0;0;0;43,97;0,53;1,07;1,26;0,88;0,28
08/12/2024 00:00;0;0;0;0;43,92;0,53;1,07;1,27;0,88;0,38
08/12/2024 00:30;0;0,2;0;0;43,99;0,52;1,07;1,26;0,89;0,41
08/12/2024 01:00;0,4;0;0;0;43,97;0,53;1,08;1,27;0,88;0,42
08/12/2024 01:30;2,2;0;1,2;0,2;44,05;0,52;1,08;1,25;0,88;0,42
08/12/2024 02:00;0,2;2,2;0,8;1,6;44,22;0,56;1,07;1,27;0,88;0,49
08/12/2024 02:30;1;0,4;0,4;0,4;44,09;0,54;1,08;1,27;0,88;0,62
08/12/2024 03:00;1;0,2;0,8;0,4;43,69;0,54;1,08;1,27;0,88;0,62
08/12/2024 03:30;1;0,4;0,4;0,4;43,72;0,55;1,09;1,27;0,88;0,63
08/12/2024 04:00;1,4;1;1;1;43,73;0,56;1,09;1,27;0,89;0,63
08/12/2024 04:30;0,8;1,6;0,8;1,2;43,78;0,57;1,1;1,28;0,89;0,76
08/12/2024 05:00;0,2;0,6;0,6;1;43,69;0,57;1,11;1,3;0,89;0,73
08/12/2024 05:30;0;0,2;0;0,2;43,62;0,56;1,12;1,29;0,9;0,73
08/12/2024 06:00;0,2;0;0;0;43,53;0,55;1,13;1,29;0,89;0,83
08/12/2024 06:30;0;0;0,2;0;43,57;0,56;1,14;1,3;0,9;0,77
08/12/2024 07:00;0;0,2;0;0;43,59;0,56;1,15;1,31;0,91;0,83
08/12/2024 07:30;0;1,2;0,6;1;43,7;0,57;1,15;1,32;0,93;0,83
08/12/2024 08:00;0,4;2,4;1;1,6;43,67;0,57;1,16;1,32;0,95;0,89
08/12/2024 08:30;0;1;1;0,8;43,64;0,59;1,17;1,34;0,96;0,87
08/12/2024 09:00;0,4;0,2;0,8;1;43,7;0,58;1,2;1,36;0,97;0,83
08/12/2024 09:30;0,6;0,2;0,6;0,4;43,68;0,59;1,2;1,38;0,98;0,88
08/12/2024 10:00;0;0,2;0,2;0,2;43,75;0,58;1,24;1,39;1;0,87
08/12/2024 10:30;0;0;0;0;43,59;0,58;1,26;1,41;1,06;0,9
08/12/2024 11:00;0;0;0,2;0;43,61;0,59;1,29;1,42;1,07;0,98
08/12/2024 11:30;0;0;0;0;43,56;0,61;1,31;1,42;1,07;0,84
08/12/2024 12:00;0;0;0;0;43,6;0,61;1,32;1,42;1,08;0,89
08/12/2024 12:30;0;0;0;0;43,65;0,61;1,34;1,43;1,09;0,93
08/12/2024 13:00;0;0;0;0;43,54;0,61;1,37;1,45;1,11;0,89
08/12/2024 13:30;0;0;0;0;43,58;0,61;1,39;1,46;1,13;0,83
08/12/2024 14:00;0;0;0;0;43,6;0,61;1,39;1,46;1,15;0,85
08/12/2024 14:30;0;0;0;0;43,63;0,6;1,4;1,45;1,16;0,85
08/12/2024 15:00;0;0;0;0;43,62;0,6;1,41;1,45;1,16;0,88
08/12/2024 15:30;0;0;0;0;43,65;0,6;1,42;1,45;1,16;0,79
08/12/2024 16:00;0;0;0;0;43,6;0,6;1,42;1,44;1,16;0,86
08/12/2024 16:30;0;0;0;0;43,68;0,59;1,44;1,44;1,14;0,75
08/12/2024 17:00;0;0;0;0;43,81;0,59;1,44;1,42;1,14;0,72
08/12/2024 17:30;0;0;0;0;43,62;0,59;1,43;1,42;1,13;0,63
08/12/2024 18:00;0;0;0;0;43,69;0,58;1,43;1,41;1,11;0,64
08/12/2024 18:30;0;0;0;0;43,78;0,58;1,43;1,4;1,1;0,61
08/12/2024 19:00;0;0;0;0;43,84;0,57;1,41;1,4;1,09;0,59
08/12/2024 19:30;0;0;0;0;43,85;0,58;1,41;1,4;1,08;0,53
08/12/2024 20:00;0;0;0;0;44,03;0,57;1,4;1,39;1,07;0,53
08/12/2024 20:30;0;0;0;0;44,09;0,57;1,38;1,38;1,07;0,46
08/12/2024 21:00;0;0;0;0;44,17;0,57;1,37;1,39;1,06;0,45
08/12/2024 21:30;0;0;0;0;44,09;0,57;1,36;1,38;1,05;0,42
08/12/2024 22:00;0;0;0;0;44,12;0,57;1,36;1,38;1,05;0,45
08/12/2024 22:30;0;0;0;0;44,21;0,57;1,34;1,37;1,04;0,41
08/12/2024 23:00;0;0;0;0;44,17;0,56;1,34;1,37;1,04;0,42
08/12/2024 23:30;0;0;0;0;44,39;0,56;1,34;1,36;1,04;0,45
09/12/2024 00:00;0;0,2;0;0;44,46;0,56;1,33;1,36;1,02;0,48
09/12/2024 00:30;0;0;0;0;44,37;0,56;1,33;1,36;1,02;0,44
09/12/2024 01:00;0;0;0;0;44,52;0,56;1,31;1,36;1,01;0,45
09/12/2024 01:30;0;0;0,6;0;44,47;0,56;1,3;1,36;1,01;0,48
09/12/2024 02:00;0,2;0;1,6;0,2;44,26;0,55;1,31;1,35;1;0,59
09/12/2024 02:30;0,2;0,2;0,2;0;43,82;0,56;1,3;1,35;1;0,58
09/12/2024 03:00;0,4;0,2;0;0,2;43,82;0,56;1,3;1,35;0,99;0,68
09/12/2024 03:30;0,2;0,8;0;0,6;43,82;0,56;1,29;1,35;0,99;0,68
09/12/2024 04:00;0;0,8;0;0,8;43,73;0,56;1,28;1,35;0,99;0,75
09/12/2024 04:30;0;0,2;0;0,4;43,71;0,56;1,29;1,35;0,99;0,77
09/12/2024 05:00;0;0;0;0;43,75;0,55;1,28;1,35;0,98;0,82
09/12/2024 05:30;0;0;0;0;43,71;0,56;1,27;1,36;0,98;0,89
09/12/2024 06:00;0;0,2;0;0;43,73;0,56;1,28;1,35;0,98;0,91
09/12/2024 06:30;0;0;0;0;43,69;0,55;1,28;1,37;0,97;0,95
09/12/2024 07:00;0;0;0;0;43,7;0,56;1,27;1,36;0,98;0,95
09/12/2024 07:30;0;0;0;0;43,72;0,56;1,28;1,37;0,98;0,95
09/12/2024 08:00;0;0;0;0;43,74;0,56;1,27;1,37;0,98;0,96
09/12/2024 08:30;0;0;0;0;43,75;0,56;1,27;1,37;0,98;0,97
09/12/2024 09:00;0;0;0;0;43,8;0,55;1,28;1,37;0,98;0,96
09/12/2024 09:30;0;0;0;0;43,86;0,55;1,29;1,38;0,98;0,91
09/12/2024 10:00;0;0;0;0;43,86;0,56;1,29;1,38;0,98;0,85
09/12/2024 10:30;0;0;0;0;44,06;0,56;1,29;1,35;0,98;0,89
09/12/2024 11:00;0;0;0;0;44,02;0,56;1,28;1,35;0,98;0,85
09/12/2024 11:30;0;0;0;0;44,06;0,56;1,28;1,37;0,98;0,81
09/12/2024 12:00;0;0;0;0;44,13;0,56;1,28;1,36;0,97;0,78
09/12/2024 12:30;0;0;0;0;44,22;0,56;1,27;1,35;0,98;0,72
09/12/2024 13:00;0;0;0;0;44,33;0,56;1,28;1,35;0,97;0,74
09/12/2024 13:30;0;0;0;0;44,37;0,56;1,29;1,35;0,97;0,67
09/12/2024 14:00;0;0;0;0;44,39;0,56;1,27;1,35;0,98;0,66
09/12/2024 14:30;0;0;0;0;44,45;0,55;1,28;1,34;0,97;0,63
09/12/2024 15:00;0;0;0;0;44,5;0,55;1,27;1,34;0,96;0,6
09/12/2024 15:30;0;0;0;0;44,52;0,55;1,26;1,34;0,96;0,56
09/12/2024 16:00;0;0;0;0;44,54;0,55;1,26;1,33;0,96;0,57
09/12/2024 16:30;0;0;0;0;44,56;0,55;1,26;1,34;0,96;0,51
09/12/2024 17:00;0;0;0;0;44,62;0,55;1,25;1,33;0,96;0,5
09/12/2024 17:30;0;0;0;0;44,73;0,55;1,24;1,33;0,95;0,47
09/12/2024 18:00;0,2;0;0;0;44,68;0,55;1,25;1,33;0,96;0,44
09/12/2024 18:30;0;0;0;0;44,68;0,54;1,24;1,33;0,95;0,41
09/12/2024 19:00;0;0;0;0;44,68;0,55;1,24;1,32;0,94;0,4
09/12/2024 19:30;0;0;0;0;44,67;0,54;1,23;1,32;0,94;0,35
09/12/2024 20:00;0;0;0;0;44,68;0,54;1,23;1,32;0,95;0,39
09/12/2024 20:30;0;0;0;0;44,7;0,54;1,23;1,32;0,94;0,34
09/12/2024 21:00;0;0;0;0;44,68;0,54;1,22;1,32;0,94;0,31
09/12/2024 21:30;0;0;0;0;44,71;0,54;1,23;1,32;0,94;0,32
09/12/2024 22:00;0;0;0;0;44,7;0,54;1,23;1,32;0,94;0,34
09/12/2024 22:30;0;0;0;0;44,68;0,54;1,21;1,31;0,94;0,35
09/12/2024 23:00;0;0;0;0;44,67;0,54;1,22;1,31;0,94;0,33
09/12/2024 23:30;0;0;0;0;44,71;0,54;1,22;1,32;0,94;0,32
10/12/2024 00:00;0;0;0;0;44,65;0,54;1,2;1,31;0,93;0,37
10/12/2024 00:30;0;0;0;0;44,69;0,54;1,21;1,32;0,93;0,42
10/12/2024 01:00;0;0;0;0;44,65;0,54;1,21;1,31;0,93;0,42
10/12/2024 01:30;0;0;0;0;44,64;0,54;1,2;1,32;0,93;0,5
10/12/2024 02:00;0;0;0;0;44,65;0,54;1,21;1,3;0,93;0,54
10/12/2024 02:30;0;0;0;0;44,64;0,54;1,19;1,31;0,93;0,55
10/12/2024 03:00;0;0;0;0;44,64;0,54;1,19;1,31;0,93;0,6
10/12/2024 03:30;0;0;0;0;44,63;0,54;1,2;1,31;0,94;0,66
10/12/2024 04:00;0;0;0;0;44,64;0,54;1,19;1,3;0,94;0,66
10/12/2024 04:30;0;0;0;0;44,6;0,54;1,19;1,31;0,94;0,76
10/12/2024 05:00;0;0;0;0;44,59;0,54;1,19;1,3;0,94;0,8
10/12/2024 05:30;0;0;0;0;44,59;0,54;1,19;1,3;0,93;0,86
10/12/2024 06:00;0;0;0;0;44,58;0,54;1,18;1,3;0,93;0,84
10/12/2024 06:30;0;0;0;0;44,59;0,54;1,18;1,3;0,94;0,87
10/12/2024 07:00;0;0;0;0;44,59;0,54;1,18;1,3;0,94;0,87
10/12/2024 07:30;0;0;0;0;44,55;0,54;1,17;1,3;0,93;0,87
10/12/2024 08:00;0;0;0;0;44,57;0,54;1,18;1,31;0,94;0,88
10/12/2024 08:30;0;0;0;0;44,54;0,54;1,17;1,3;0,94;0,83
10/12/2024 09:00;0;0;0;0;44,58;0,54;1,17;1,31;0,94;0,75
10/12/2024 09:30;0;0;0;0;44,5;0,54;1,18;1,3;0,93;0,78
10/12/2024 10:00;0;0;0;0;44,55;0,54;1,16;1,3;0,93;0,72
10/12/2024 10:30;0;0;0;0;44,5;0,54;1,17;1,29;0,93;0,66
10/12/2024 11:00;0;0;0;0;44,5;0,54;1,16;1,3;0,93;0,61
10/12/2024 11:30;0;0;0;0;44,52;0,54;1,16;1,3;0,93;0,56
10/12/2024 12:00;0;0;0;0;44,54;0,54;1,17;1,3;0,93;0,55
10/12/2024 12:30;0;0;0;0;44,53;0,54;1,16;1,29;0,94;0,51
10/12/2024 13:00;0;0;0;0;44,47;0,54;1,16;1,28;0,93;0,49
10/12/2024 13:30;0;0;0;0;44,51;0,54;1,16;1,29;0,94;0,44
10/12/2024 14:00;0;0;0;0;44,46;0,54;1,16;1,3;0,93;0,44
10/12/2024 14:30;0;0;0;0;44,45;0,54;1,15;1,3;0,93;0,43
10/12/2024 15:00;0;0;0;0;44,45;0,54;1,15;1,29;0,94;0,37
10/12/2024 15:30;0;0;0;0;44,44;0,54;1,16;1,29;0,93;0,38
10/12/2024 16:00;0;0;0;0;44,44;0,53;1,15;1,3;0,93;0,37
10/12/2024 16:30;0;0;0;0;44,45;0,54;1,15;1,29;0,93;0,41
10/12/2024 17:00;0;0,2;0;0;44,57;0,54;1,15;1,29;0,94;0,36
10/12/2024 17:30;0;0,2;0;0;44,63;0,53;1,15;1,28;0,93;0,37
